ImportedFileName,TransactionID,PostingDate,BranchID,DepartmentID,AccountCode,VendorID,DocumentNumber,Description,Amount,TransactionType,SourceFile,PostingMonthMatchFlag,SourceFileMatchFlag,AmountValidationFlag,TransactionTypeValidationFlag,DescriptionFormatFlag,RepairExceptionFlag,BranchValidationFlag,DepartmentValidationFlag,AccountValidationFlag,MonthKey,MonthKeyValidationFlag,VendorStatus_Master,VendorValidationFlag,DuplicateTransactionIDFlag,RepeatedVendorDocumentFlag,ValidationStatus,DepartmentID_Processed,AccountCode_Processed,Description_Processed,ResolutionAction,ReportingTreatment
actual_transactions_2025_07.xlsx,TXN-202507-00439,9/7/2025,BR04,D02,6600,V016,INV-V016-202507-0439,Equipment repair,2090,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6600,Equipment repair,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00466,9/7/2025,BR04,D03,7200,V026,INV-V026-202507-0466,Business travel expense,170,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,7200,Business travel expense,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00488,9/7/2025,BR04,D04,7500,,INV-GEN-202507-0488,Minor administrative expense,310,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D04,7500,Minor administrative expense,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00040,10/7/2025,BR01,D01,6400,V013,INV-V013-202507-0040,Promotional materials,1890,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6400,Promotional materials,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00068,10/7/2025,BR01,D02,6500,V014,INV-V014-202507-0068,Local delivery cost,1520,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6500,Local delivery cost,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00111,10/7/2025,BR01,D04,6900,V023,INV-V023-202507-0111,Legal and compliance service,900,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D04,6900,Legal and compliance service,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00123,10/7/2025,BR01,D04,7500,,INV-GEN-202507-0123,Minor administrative expense,490,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D04,7500,Minor administrative expense,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00139,10/7/2025,BR02,D01,4100,,SV-202507-BR02-0139,Technical support service,8940,Revenue,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Technical support service,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00162,10/7/2025,BR02,D01,6400,V012,INV-V012-202507-0162,Advertising services,1420,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6400,Advertising services,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00253,10/7/2025,BR03,D01,4000,,SI-202507-BR03-0253,Product sales invoice,16410,Revenue,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Product sales invoice,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00257,10/7/2025,BR03,D01,4000,,SI-202507-BR03-0257,Equipment sales,12140,Revenue,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Equipment sales,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00276,10/7/2025,BR03,D01,5000,V003,INV-V003-202507-0276,Product inventory purchase,29420,Purchase,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,5000,Product inventory purchase,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00287,10/7/2025,BR03,D01,6500,V015,INV-V015-202507-0287,Freight and transport,820,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6500,Freight and transport,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00317,10/7/2025,BR03,D02,6700,V019,INV-V019-202507-0317,Software subscription,620,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6700,Software subscription,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00328,10/7/2025,BR03,D03,6300,V010,INV-V010-202507-0328,Electricity and utilities,980,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6300,Electricity and utilities,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00329,10/7/2025,BR03,D03,6300,V010,INV-V010-202507-0329,Electricity and utilities,960,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6300,Electricity and utilities,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00002,11/7/2025,BR01,D01,4000,,SI-202507-BR01-0002,Business hardware sale,23370,Revenue,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Business hardware sale,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00011,11/7/2025,BR01,D01,4000,,SI-202507-BR01-0011,Equipment sales,33290,Revenue,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Equipment sales,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00041,11/7/2025,BR01,D01,6400,V012,INV-V012-202507-0041,Advertising services,2870,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6400,Advertising services,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00116,11/7/2025,BR01,D04,7200,V026,INV-V026-202507-0116,Accommodation and travel,230,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D04,7200,Accommodation and travel,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00155,11/7/2025,BR02,D01,5000,V004,INV-V004-202507-0155,Product inventory purchase,20970,Purchase,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,5000,Product inventory purchase,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00166,11/7/2025,BR02,D01,6500,V015,INV-V015-202507-0166,Delivery and courier,490,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6500,Delivery and courier,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00231,11/7/2025,BR02,D04,6700,V019,INV-V019-202507-0231,Cloud and security services,1030,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D04,6700,Cloud and security services,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00261,11/7/2025,BR03,D01,4000,,SI-202507-BR03-0261,Product sales invoice,14080,Revenue,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Product sales invoice,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00264,11/7/2025,BR03,D01,4000,,SI-202507-BR03-0264,Equipment sales,20370,Revenue,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Equipment sales,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00266,11/7/2025,BR03,D01,4100,,SV-202507-BR03-0266,Technical support service,14910,Revenue,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Technical support service,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00322,11/7/2025,BR03,D02,7200,V026,INV-V026-202507-0322,Business travel expense,580,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,7200,Business travel expense,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00347,11/7/2025,BR03,D03,7500,,INV-GEN-202507-0347,Minor administrative expense,310,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D03,7500,Minor administrative expense,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00383,11/7/2025,BR04,D01,4000,,SI-202507-BR04-0383,Business hardware sale,22280,Revenue,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Business hardware sale,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00434,11/7/2025,BR04,D02,6500,V015,INV-V015-202507-0434,Delivery and courier,1830,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6500,Delivery and courier,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00482,11/7/2025,BR04,D04,7100,V025,INV-V025-202507-0482,Employee training programme,910,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D04,7100,Employee training programme,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00019,12/7/2025,BR01,D01,4100,,SV-202507-BR01-0019,Maintenance service invoice,13840,Revenue,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Maintenance service invoice,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00022,12/7/2025,BR01,D01,4100,,SV-202507-BR01-0022,Maintenance service invoice,17140,Revenue,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Maintenance service invoice,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00031,12/7/2025,BR01,D01,5000,V001,INV-V001-202507-0031,Product inventory purchase,24780,Purchase,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,5000,Product inventory purchase,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00076,12/7/2025,BR01,D02,7100,V025,INV-V025-202507-0076,Professional development course,410,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,7100,Professional development course,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00136,12/7/2025,BR02,D01,4000,,SI-202507-BR02-0136,Product sales invoice,17970,Revenue,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Product sales invoice,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00157,12/7/2025,BR02,D01,5000,V003,INV-V003-202507-0157,Replacement unit purchase,21200,Purchase,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,5000,Replacement unit purchase,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00168,12/7/2025,BR02,D01,6500,V015,INV-V015-202507-0168,Freight and transport,410,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6500,Freight and transport,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00303,12/7/2025,BR03,D02,5100,V006,INV-V006-202507-0303,Service subcontractor cost,6840,Purchase,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,5100,Service subcontractor cost,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00403,12/7/2025,BR04,D01,5000,V004,INV-V004-202507-0403,Product inventory purchase,23970,Purchase,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,5000,Product inventory purchase,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00425,12/7/2025,BR04,D01,7200,V026,INV-V026-202507-0425,Accommodation and travel,920,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,7200,Accommodation and travel,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00428,12/7/2025,BR04,D02,5100,V005,INV-V005-202507-0428,Technical service support,7240,Purchase,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,5100,Technical service support,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00437,12/7/2025,BR04,D02,6600,V016,INV-V016-202507-0437,Equipment repair,1400,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6600,Equipment repair,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00456,12/7/2025,BR04,D03,6700,V018,INV-V018-202507-0456,Cloud and security services,650,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6700,Cloud and security services,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00481,12/7/2025,BR04,D04,7000,V024,INV-V024-202507-0481,Business insurance premium,610,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D04,7000,Business insurance premium,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00052,13/7/2025,BR01,D01,7100,V025,INV-V025-202507-0052,Employee training programme,810,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,7100,Employee training programme,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00056,13/7/2025,BR01,D01,7200,V026,INV-V026-202507-0056,Business travel expense,510,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,7200,Business travel expense,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00062,13/7/2025,BR01,D02,5100,V006,INV-V006-202507-0062,Installation labour cost,8150,Purchase,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,5100,Installation labour cost,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00085,13/7/2025,BR01,D03,6300,V010,INV-V010-202507-0085,Water and utility charges,1120,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6300,Water and utility charges,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00113,13/7/2025,BR01,D04,7000,V024,INV-V024-202507-0113,Business insurance premium,820,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D04,7000,Business insurance premium,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00182,13/7/2025,BR02,D02,5100,V005,INV-V005-202507-0182,Technical service support,4250,Purchase,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,5100,Technical service support,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00189,13/7/2025,BR02,D02,6500,V015,INV-V015-202507-0189,Local delivery cost,610,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6500,Local delivery cost,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00277,13/7/2025,BR03,D01,5000,V003,INV-V003-202507-0277,Product inventory purchase,27060,Purchase,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,5000,Product inventory purchase,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00297,13/7/2025,BR03,D01,7100,V025,INV-V025-202507-0297,Professional development course,260,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,7100,Professional development course,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00359,13/7/2025,BR03,D04,7200,V026,INV-V026-202507-0359,Accommodation and travel,200,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D04,7200,Accommodation and travel,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00459,13/7/2025,BR04,D03,6800,V020,INV-V020-202507-0459,Office supplies purchase,400,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6800,Office supplies purchase,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00484,13/7/2025,BR04,D04,7200,V026,INV-V026-202507-0484,Accommodation and travel,340,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D04,7200,Accommodation and travel,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00013,14/7/2025,BR01,D01,4000,,SI-202507-BR01-0013,Business hardware sale,20940,Revenue,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Business hardware sale,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00033,14/7/2025,BR01,D01,5000,V001,INV-V001-202507-0033,Product inventory purchase,23410,Purchase,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,5000,Product inventory purchase,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00051,14/7/2025,BR01,D01,6800,V021,INV-V021-202507-0051,Office supplies purchase,440,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6800,Office supplies purchase,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00126,14/7/2025,BR02,D01,4000,,SI-202507-BR02-0126,Business hardware sale,13080,Revenue,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Business hardware sale,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00132,14/7/2025,BR02,D01,4000,,SI-202507-BR02-0132,Equipment sales,10670,Revenue,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Equipment sales,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00171,14/7/2025,BR02,D01,6800,V020,INV-V020-202507-0171,Office supplies purchase,230,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6800,Office supplies purchase,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00197,14/7/2025,BR02,D02,6800,V021,INV-V021-202507-0197,Office supplies purchase,170,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6800,Office supplies purchase,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00232,14/7/2025,BR02,D04,6800,V021,INV-V021-202507-0232,Office supplies purchase,280,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D04,6800,Office supplies purchase,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00235,14/7/2025,BR02,D04,6900,V022,INV-V022-202507-0235,Accounting support,540,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D04,6900,Accounting support,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00270,14/7/2025,BR03,D01,4100,,SV-202507-BR03-0270,Maintenance service invoice,13420,Revenue,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Maintenance service invoice,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00274,14/7/2025,BR03,D01,5000,V004,INV-V004-202507-0274,Replacement unit purchase,31790,Purchase,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,5000,Replacement unit purchase,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00305,14/7/2025,BR03,D02,5100,V006,INV-V006-202507-0305,Technical service support,8130,Purchase,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,5100,Technical service support,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00367,14/7/2025,BR03,D04,7500,,INV-GEN-202507-0367,Minor administrative expense,300,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D04,7500,Minor administrative expense,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00399,14/7/2025,BR04,D01,4200,,OI-202507-BR04-0399,Administrative service fee,1370,Revenue,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4200,Administrative service fee,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00402,14/7/2025,BR04,D01,5000,V003,INV-V003-202507-0402,Product inventory purchase,30790,Purchase,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,5000,Product inventory purchase,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00418,14/7/2025,BR04,D01,6700,V019,INV-V019-202507-0418,Software subscription,500,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6700,Software subscription,No action required,Include - Valid
